[2020-09-26 01:44:36,148 INFO] [********] The match loss is : 0.10588235408067703 -- 0.007913697510957718
[2020-09-26 01:46:10,325 INFO] [********] The match loss is : 0.260869562625885 -- 0.005390258971601725
[2020-09-26 01:46:10,327 INFO] [********] The match loss is : 0.15942029654979706 -- 0.0060644252225756645
[2020-09-26 01:46:10,330 INFO] [********] The match loss is : 0.12318840622901917 -- 0.006195533089339733
[2020-09-26 01:46:10,332 INFO] [********] The match loss is : 0.11594203114509583 -- 0.005915272515267134
[2020-09-26 01:46:10,334 INFO] [********] The match loss is : 0.12318840622901917 -- 0.005526731722056866
[2020-09-26 01:46:10,335 INFO] [********] The match loss is : 0.18115942180156708 -- 0.00513541279360652
[2020-09-26 01:46:10,339 INFO] [********] The match loss is : 0.14492753148078918 -- 0.005055206827819347
[2020-09-26 01:46:10,340 INFO] [********] The match loss is : 0.10144928097724915 -- 0.0051913997158408165
[2020-09-26 01:46:10,342 INFO] [********] The match loss is : 0.13768115639686584 -- 0.004640490747988224
[2020-09-26 01:46:10,344 INFO] [********] The match loss is : 0.1304347813129425 -- 0.0046308767050504684
[2020-09-26 01:46:10,346 INFO] [********] The match loss is : 0.10144928097724915 -- 0.004515624605119228
[2020-09-26 01:46:10,348 INFO] [********] The match loss is : 0.15942029654979706 -- 0.00398987764492631
[2020-09-26 01:46:10,467 INFO] [********] The match loss is : 0.23493975400924683 -- 0.0069925482384860516
[2020-09-26 01:46:10,469 INFO] [********] The match loss is : 0.14457830786705017 -- 0.00783176813274622
[2020-09-26 01:46:10,471 INFO] [********] The match loss is : 0.10240963101387024 -- 0.0075332848355174065
[2020-09-26 01:46:10,476 INFO] [********] The match loss is : 0.1325301229953766 -- 0.007325267884880304
[2020-09-26 01:46:10,477 INFO] [********] The match loss is : 0.13855421543121338 -- 0.007289659231901169
[2020-09-26 01:46:10,479 INFO] [********] The match loss is : 0.13855421543121338 -- 0.007318641059100628
[2020-09-26 01:46:10,481 INFO] [********] The match loss is : 0.1807228922843933 -- 0.006925314664840698
[2020-09-26 01:46:10,483 INFO] [********] The match loss is : 0.16265060007572174 -- 0.007118477951735258
[2020-09-26 01:46:10,485 INFO] [********] The match loss is : 0.21084336936473846 -- 0.007085694465786219
[2020-09-26 01:46:10,487 INFO] [********] The match loss is : 0.1927710771560669 -- 0.007170404307544231
[2020-09-26 01:46:10,489 INFO] [********] The match loss is : 0.20481926202774048 -- 0.007077484391629696
[2020-09-26 01:46:10,491 INFO] [********] The match loss is : 0.16867469251155853 -- 0.006654568947851658
[2020-09-26 01:46:10,493 INFO] [********] The match loss is : 0.22891566157341003 -- 0.006828143261373043
[2020-09-26 01:46:10,495 INFO] [********] The match loss is : 0.1265060156583786 -- 0.007107691839337349
[2020-09-26 01:46:10,497 INFO] [********] The match loss is : 0.11445783078670502 -- 0.007300114259123802
[2020-09-26 01:46:10,499 INFO] [********] The match loss is : 0.16867469251155853 -- 0.006982816848903894
[2020-09-26 01:46:10,501 INFO] [********] The match loss is : 0.22289155423641205 -- 0.0065191639587283134
[2020-09-26 01:46:10,691 INFO] [********] The match loss is : 0.22123894095420837 -- 0.009382747113704681
[2020-09-26 01:46:10,693 INFO] [********] The match loss is : 0.19911503791809082 -- 0.009892330504953861
[2020-09-26 01:46:10,695 INFO] [********] The match loss is : 0.11946902424097061 -- 0.009335116483271122
[2020-09-26 01:46:10,697 INFO] [********] The match loss is : 0.10619468986988068 -- 0.010602515190839767
[2020-09-26 01:46:10,698 INFO] [********] The match loss is : 0.11946902424097061 -- 0.010135338641703129
[2020-09-26 01:46:10,700 INFO] [********] The match loss is : 0.20796459913253784 -- 0.008804014883935452
[2020-09-26 01:46:10,702 INFO] [********] The match loss is : 0.1504424810409546 -- 0.009783780202269554
[2020-09-26 01:46:10,704 INFO] [********] The match loss is : 0.11061947047710419 -- 0.009812243282794952
[2020-09-26 01:46:10,706 INFO] [********] The match loss is : 0.13716813921928406 -- 0.009009351022541523
[2020-09-26 01:46:10,708 INFO] [********] The match loss is : 0.1504424810409546 -- 0.007743791677057743
[2020-09-26 01:46:10,795 INFO] [********] The match loss is : 0.22429905831813812 -- 0.008918948471546173
[2020-09-26 01:46:10,799 INFO] [********] The match loss is : 0.12616822123527527 -- 0.009749259799718857
[2020-09-26 01:46:10,801 INFO] [********] The match loss is : 0.11214952915906906 -- 0.009837950579822063
[2020-09-26 01:46:10,803 INFO] [********] The match loss is : 0.13084112107753754 -- 0.009503195993602276
[2020-09-26 01:46:10,805 INFO] [********] The match loss is : 0.14485980570316315 -- 0.009501714259386063
[2020-09-26 01:46:10,807 INFO] [********] The match loss is : 0.1355140209197998 -- 0.00911929365247488
[2020-09-26 01:46:10,809 INFO] [********] The match loss is : 0.1682242900133133 -- 0.009318245574831963
[2020-09-26 01:46:10,811 INFO] [********] The match loss is : 0.18691587448120117 -- 0.008440948091447353
[2020-09-26 01:46:10,813 INFO] [********] The match loss is : 0.14953270554542542 -- 0.009271714836359024
[2020-09-26 01:46:10,815 INFO] [********] The match loss is : 0.1682242900133133 -- 0.008948730304837227
[2020-09-26 01:46:10,817 INFO] [********] The match loss is : 0.14953270554542542 -- 0.009300263598561287
[2020-09-26 01:46:10,819 INFO] [********] The match loss is : 0.1074766293168068 -- 0.009306356310844421
[2020-09-26 01:46:10,821 INFO] [********] The match loss is : 0.1074766293168068 -- 0.009541965089738369
[2020-09-26 01:46:10,823 INFO] [********] The match loss is : 0.1682242900133133 -- 0.008006510324776173
[2020-09-26 01:46:10,915 INFO] [********] The match loss is : 0.1733870953321457 -- 0.010906064882874489
[2020-09-26 01:46:10,917 INFO] [********] The match loss is : 0.13306450843811035 -- 0.01159063819795847
[2020-09-26 01:46:10,918 INFO] [********] The match loss is : 0.1088709682226181 -- 0.011132285930216312
[2020-09-26 01:46:10,920 INFO] [********] The match loss is : 0.12903225421905518 -- 0.01146335992962122
[2020-09-26 01:46:10,922 INFO] [********] The match loss is : 0.12096773833036423 -- 0.011191184632480145
[2020-09-26 01:46:10,924 INFO] [********] The match loss is : 0.1411290317773819 -- 0.010918003506958485
[2020-09-26 01:46:10,926 INFO] [********] The match loss is : 0.20564515888690948 -- 0.010064546018838882
[2020-09-26 01:46:10,927 INFO] [********] The match loss is : 0.1411290317773819 -- 0.010307538323104382
[2020-09-26 01:46:10,929 INFO] [********] The match loss is : 0.1411290317773819 -- 0.010510175488889217
[2020-09-26 01:46:10,931 INFO] [********] The match loss is : 0.16532257199287415 -- 0.01032663881778717
[2020-09-26 01:46:10,934 INFO] [********] The match loss is : 0.11290322244167328 -- 0.011002271436154842
[2020-09-26 01:46:10,936 INFO] [********] The match loss is : 0.12903225421905518 -- 0.010857931338250637
[2020-09-26 01:46:10,937 INFO] [********] The match loss is : 0.16532257199287415 -- 0.010489263571798801
[2020-09-26 01:46:10,939 INFO] [********] The match loss is : 0.1854838728904724 -- 0.007836044766008854
[2020-09-26 01:46:10,950 INFO] Loading dataset from examples/learning_fix/data/small/small.train.0.pt, number of examples: 46680
[2020-09-26 01:46:11,028 INFO] [********] The match loss is : 0.2352941334247589 -- 0.00865546241402626
[2020-09-26 01:46:11,033 INFO] [********] The match loss is : 0.13235294818878174 -- 0.0089667197316885
[2020-09-26 01:46:11,035 INFO] [********] The match loss is : 0.12745098769664764 -- 0.00946250930428505
[2020-09-26 01:46:11,037 INFO] [********] The match loss is : 0.14215686917304993 -- 0.008807886391878128
[2020-09-26 01:46:11,038 INFO] [********] The match loss is : 0.14705882966518402 -- 0.008808308281004429
[2020-09-26 01:46:11,040 INFO] [********] The match loss is : 0.12745098769664764 -- 0.008502316661179066
[2020-09-26 01:46:11,042 INFO] [********] The match loss is : 0.1617647111415863 -- 0.008876966312527657
[2020-09-26 01:46:11,044 INFO] [********] The match loss is : 0.1666666716337204 -- 0.008276356384158134
[2020-09-26 01:46:11,046 INFO] [********] The match loss is : 0.13235294818878174 -- 0.00869215838611126
[2020-09-26 01:46:11,048 INFO] [********] The match loss is : 0.1666666716337204 -- 0.008479844778776169
[2020-09-26 01:46:11,050 INFO] [********] The match loss is : 0.20588235557079315 -- 0.007789672818034887
[2020-09-26 01:46:11,052 INFO] [********] The match loss is : 0.1568627506494522 -- 0.00700018834322691
[2020-09-26 01:46:11,139 INFO] [********] The match loss is : 0.20952381193637848 -- 0.008992050774395466
[2020-09-26 01:46:11,141 INFO] [********] The match loss is : 0.13809524476528168 -- 0.009638743475079536
[2020-09-26 01:46:11,143 INFO] [********] The match loss is : 0.13333334028720856 -- 0.00920847337692976
[2020-09-26 01:46:11,145 INFO] [********] The match loss is : 0.10952381044626236 -- 0.009523957036435604
[2020-09-26 01:46:11,147 INFO] [********] The match loss is : 0.10476190596818924 -- 0.009913240559399128
[2020-09-26 01:46:11,148 INFO] [********] The match loss is : 0.1666666716337204 -- 0.008941386826336384
[2020-09-26 01:46:11,150 INFO] [********] The match loss is : 0.17619048058986664 -- 0.008861960843205452
[2020-09-26 01:46:11,152 INFO] [********] The match loss is : 0.12857143580913544 -- 0.009611127898097038
[2020-09-26 01:46:11,154 INFO] [********] The match loss is : 0.17619048058986664 -- 0.008659697137773037
[2020-09-26 01:46:11,156 INFO] [********] The match loss is : 0.13333334028720856 -- 0.008923748508095741
[2020-09-26 01:46:11,158 INFO] [********] The match loss is : 0.13809524476528168 -- 0.008963997475802898
[2020-09-26 01:46:11,160 INFO] [********] The match loss is : 0.18095238506793976 -- 0.009273584000766277
[2020-09-26 01:46:11,162 INFO] [********] The match loss is : 0.13809524476528168 -- 0.008815699256956577
[2020-09-26 01:46:11,164 INFO] [********] The match loss is : 0.11428572237491608 -- 0.009978021495044231
[2020-09-26 01:46:11,166 INFO] [********] The match loss is : 0.17142857611179352 -- 0.008754375390708447
[2020-09-26 01:46:11,167 INFO] [********] The match loss is : 0.16190476715564728 -- 0.008493974804878235
[2020-09-26 01:46:11,169 INFO] [********] The match loss is : 0.12380953133106232 -- 0.007188137620687485
[2020-09-26 01:46:11,258 INFO] [********] The match loss is : 0.20895521342754364 -- 0.005694146268069744
[2020-09-26 01:46:11,260 INFO] [********] The match loss is : 0.14179104566574097 -- 0.005683279596269131
[2020-09-26 01:46:11,264 INFO] [********] The match loss is : 0.13432835042476654 -- 0.005809912923723459
[2020-09-26 01:46:11,265 INFO] [********] The match loss is : 0.11940298229455948 -- 0.005775822326540947
[2020-09-26 01:46:11,267 INFO] [********] The match loss is : 0.14179104566574097 -- 0.005095300730317831
[2020-09-26 01:46:11,269 INFO] [********] The match loss is : 0.10447760671377182 -- 0.005204659886658192
[2020-09-26 01:46:11,273 INFO] [********] The match loss is : 0.1268656700849533 -- 0.004199785180389881
[2020-09-26 01:46:11,284 INFO] [********] The match loss is : 0.11194029450416565 -- 0.0034042804036289454
[2020-09-26 01:46:11,286 INFO] [********] The match loss is : 0.11940298229455948 -- 0.003060503164306283
[2020-09-26 01:46:11,402 INFO] [********] The match loss is : 0.1631205677986145 -- 0.012415393255650997
[2020-09-26 01:46:11,404 INFO] [********] The match loss is : 0.10638297349214554 -- 0.013431266881525517
[2020-09-26 01:46:11,406 INFO] [********] The match loss is : 0.10638297349214554 -- 0.012337434105575085
[2020-09-26 01:46:11,411 INFO] [********] The match loss is : 0.14539006352424622 -- 0.01182370912283659
[2020-09-26 01:46:11,413 INFO] [********] The match loss is : 0.11702127009630203 -- 0.012520537711679935
[2020-09-26 01:46:11,416 INFO] [********] The match loss is : 0.1595744639635086 -- 0.012458574958145618
[2020-09-26 01:46:11,419 INFO] [********] The match loss is : 0.10638297349214554 -- 0.012339206412434578
[2020-09-26 01:46:11,420 INFO] [********] The match loss is : 0.1773049533367157 -- 0.011003801599144936
[2020-09-26 01:46:11,423 INFO] [********] The match loss is : 0.12056737393140793 -- 0.009569209069013596
[2020-09-26 01:46:11,517 INFO] [********] The match loss is : 0.22142857313156128 -- 0.005831493530422449
[2020-09-26 01:46:11,519 INFO] [********] The match loss is : 0.15714286267757416 -- 0.006191848777234554
[2020-09-26 01:46:11,521 INFO] [********] The match loss is : 0.1071428582072258 -- 0.006079104728996754
[2020-09-26 01:46:11,522 INFO] [********] The match loss is : 0.1071428582072258 -- 0.0055357967503368855
[2020-09-26 01:46:11,524 INFO] [********] The match loss is : 0.12142857164144516 -- 0.004836054053157568
[2020-09-26 01:46:11,527 INFO] [********] The match loss is : 0.1071428582072258 -- 0.004389516543596983
[2020-09-26 01:46:11,528 INFO] [********] The match loss is : 0.12857143580913544 -- 0.004432946443557739
[2020-09-26 01:46:11,530 INFO] [********] The match loss is : 0.12857143580913544 -- 0.0040723057463765144
[2020-09-26 01:46:11,532 INFO] [********] The match loss is : 0.10000000149011612 -- 0.004486720077693462
[2020-09-26 01:46:11,534 INFO] [********] The match loss is : 0.12142857164144516 -- 0.0044576325453817844
[2020-09-26 01:46:11,538 INFO] [********] The match loss is : 0.1428571492433548 -- 0.004572825971990824
[2020-09-26 01:46:11,544 INFO] [********] The match loss is : 0.12857143580913544 -- 0.004247367847710848
[2020-09-26 01:46:11,548 INFO] [********] The match loss is : 0.12142857164144516 -- 0.004474957939237356
[2020-09-26 01:46:11,549 INFO] [********] The match loss is : 0.12857143580913544 -- 0.004192752297967672
[2020-09-26 01:46:11,555 INFO] [********] The match loss is : 0.11428571492433548 -- 0.004383661784231663
[2020-09-26 01:46:11,557 INFO] [********] The match loss is : 0.10000000149011612 -- 0.0046467287465929985
[2020-09-26 01:46:11,739 INFO] [********] The match loss is : 0.17741934955120087 -- 0.005401503760367632
[2020-09-26 01:46:11,740 INFO] [********] The match loss is : 0.17741934955120087 -- 0.005464884452521801
[2020-09-26 01:46:11,742 INFO] [********] The match loss is : 0.11290322244167328 -- 0.005587325431406498
[2020-09-26 01:46:11,744 INFO] [********] The match loss is : 0.2177419364452362 -- 0.005395680665969849
[2020-09-26 01:46:11,746 INFO] [********] The match loss is : 0.12096773833036423 -- 0.005347403232008219
[2020-09-26 01:46:11,747 INFO] [********] The match loss is : 0.15322580933570862 -- 0.005249151028692722
[2020-09-26 01:46:11,749 INFO] [********] The match loss is : 0.16129031777381897 -- 0.005481300875544548
[2020-09-26 01:46:11,751 INFO] [********] The match loss is : 0.12096773833036423 -- 0.005374402739107609
[2020-09-26 01:46:11,753 INFO] [********] The match loss is : 0.12903225421905518 -- 0.004784294869750738
[2020-09-26 01:46:11,755 INFO] [********] The match loss is : 0.10483870655298233 -- 0.005476201418787241
[2020-09-26 01:46:11,757 INFO] [********] The match loss is : 0.16935482621192932 -- 0.0051283324137330055
[2020-09-26 01:46:11,759 INFO] [********] The match loss is : 0.12096773833036423 -- 0.005522263702005148
[2020-09-26 01:46:11,761 INFO] [********] The match loss is : 0.12903225421905518 -- 0.005226910579949617
[2020-09-26 01:46:11,762 INFO] [********] The match loss is : 0.14516128599643707 -- 0.005195056553930044
[2020-09-26 01:46:11,766 INFO] [********] The match loss is : 0.11290322244167328 -- 0.005187587346881628
[2020-09-26 01:46:11,770 INFO] [********] The match loss is : 0.12096773833036423 -- 0.004615042358636856
[2020-09-26 01:46:11,777 INFO] [********] The match loss is : 0.13709676265716553 -- 0.004223299212753773
[2020-09-26 01:46:11,882 INFO] [********] The match loss is : 0.12913906574249268 -- 0.013957686722278595
[2020-09-26 01:46:11,977 INFO] [********] The match loss is : 0.13809524476528168 -- 0.010150948539376259
[2020-09-26 01:46:11,979 INFO] [********] The match loss is : 0.20000000298023224 -- 0.00879385881125927
[2020-09-26 01:46:12,086 INFO] [********] The match loss is : 0.18803419172763824 -- 0.010117941536009312
[2020-09-26 01:46:12,089 INFO] [********] The match loss is : 0.14102564752101898 -- 0.010096428915858269
[2020-09-26 01:46:12,091 INFO] [********] The match loss is : 0.17094017565250397 -- 0.01049123890697956
[2020-09-26 01:46:12,093 INFO] [********] The match loss is : 0.14102564752101898 -- 0.010968205519020557
[2020-09-26 01:46:12,095 INFO] [********] The match loss is : 0.19230769574642181 -- 0.010347737930715084
[2020-09-26 01:46:12,096 INFO] [********] The match loss is : 0.1666666716337204 -- 0.010350152850151062
[2020-09-26 01:46:12,098 INFO] [********] The match loss is : 0.111111119389534 -- 0.01104973815381527
[2020-09-26 01:46:12,100 INFO] [********] The match loss is : 0.14957265555858612 -- 0.010317240841686726
[2020-09-26 01:46:12,102 INFO] [********] The match loss is : 0.17094017565250397 -- 0.010182860307395458
[2020-09-26 01:46:12,105 INFO] [********] The match loss is : 0.14957265555858612 -- 0.010010785423219204
[2020-09-26 01:46:12,106 INFO] [********] The match loss is : 0.1666666716337204 -- 0.009964391589164734
[2020-09-26 01:46:12,109 INFO] [********] The match loss is : 0.14957265555858612 -- 0.00983413029462099
[2020-09-26 01:46:12,111 INFO] [********] The match loss is : 0.11965812742710114 -- 0.008792907930910587
[2020-09-26 01:46:12,193 INFO] [********] The match loss is : 0.22058823704719543 -- 0.014820707961916924
[2020-09-26 01:46:12,194 INFO] [********] The match loss is : 0.12647059559822083 -- 0.01620645448565483
[2020-09-26 01:46:12,197 INFO] [********] The match loss is : 0.11176470667123795 -- 0.014380263164639473
[2020-09-26 01:46:12,198 INFO] [********] The match loss is : 0.12058823555707932 -- 0.015084283426404
[2020-09-26 01:46:12,201 INFO] [********] The match loss is : 0.14411765336990356 -- 0.014806156978011131
[2020-09-26 01:46:12,202 INFO] [********] The match loss is : 0.15882353484630585 -- 0.01443634182214737
[2020-09-26 01:46:12,205 INFO] [********] The match loss is : 0.1882352977991104 -- 0.012949774041771889
[2020-09-26 01:46:12,285 INFO] [********] The match loss is : 0.2199999988079071 -- 0.0061995540745556355
[2020-09-26 01:46:12,287 INFO] [********] The match loss is : 0.14666667580604553 -- 0.006800046656280756
[2020-09-26 01:46:12,290 INFO] [********] The match loss is : 0.1066666692495346 -- 0.0072107319720089436
[2020-09-26 01:46:12,292 INFO] [********] The match loss is : 0.18666666746139526 -- 0.006637836806476116
[2020-09-26 01:46:12,294 INFO] [********] The match loss is : 0.14666667580604553 -- 0.006608710624277592
[2020-09-26 01:46:12,296 INFO] [********] The match loss is : 0.2266666740179062 -- 0.0065480731427669525
[2020-09-26 01:46:12,298 INFO] [********] The match loss is : 0.1133333370089531 -- 0.006768734659999609
[2020-09-26 01:46:12,300 INFO] [********] The match loss is : 0.1599999964237213 -- 0.006409004796296358
[2020-09-26 01:46:12,303 INFO] [********] The match loss is : 0.14000000059604645 -- 0.00627315416932106
[2020-09-26 01:46:12,305 INFO] [********] The match loss is : 0.1666666716337204 -- 0.006542249117046595
[2020-09-26 01:46:12,307 INFO] [********] The match loss is : 0.14000000059604645 -- 0.005925807636231184
[2020-09-26 01:46:12,309 INFO] [********] The match loss is : 0.14000000059604645 -- 0.005265543702989817
[2020-09-26 01:46:12,312 INFO] [********] The match loss is : 0.1133333370089531 -- 0.004946574103087187
[2020-09-26 01:46:12,403 INFO] [********] The match loss is : 0.18817204236984253 -- 0.008088193833827972
[2020-09-26 01:46:12,405 INFO] [********] The match loss is : 0.16129031777381897 -- 0.008503690361976624
[2020-09-26 01:46:12,408 INFO] [********] The match loss is : 0.12365591526031494 -- 0.009063910692930222
[2020-09-26 01:46:12,410 INFO] [********] The match loss is : 0.10752688348293304 -- 0.008980909362435341
[2020-09-26 01:46:12,412 INFO] [********] The match loss is : 0.1344086080789566 -- 0.008383934386074543
[2020-09-26 01:46:12,414 INFO] [********] The match loss is : 0.17741934955120087 -- 0.008016287349164486
[2020-09-26 01:46:12,416 INFO] [********] The match loss is : 0.15591397881507874 -- 0.00869473535567522
[2020-09-26 01:46:12,418 INFO] [********] The match loss is : 0.17741934955120087 -- 0.008233522064983845
[2020-09-26 01:46:12,420 INFO] [********] The match loss is : 0.16129031777381897 -- 0.00832715816795826
[2020-09-26 01:46:12,422 INFO] [********] The match loss is : 0.12903225421905518 -- 0.008221263997256756
[2020-09-26 01:46:12,424 INFO] [********] The match loss is : 0.1666666716337204 -- 0.00789725873619318
[2020-09-26 01:46:12,426 INFO] [********] The match loss is : 0.20967741310596466 -- 0.00811540987342596
[2020-09-26 01:46:12,428 INFO] [********] The match loss is : 0.11290322244167328 -- 0.00796031765639782
[2020-09-26 01:46:12,431 INFO] [********] The match loss is : 0.1344086080789566 -- 0.008100648410618305
[2020-09-26 01:46:12,433 INFO] [********] The match loss is : 0.14516128599643707 -- 0.008151439018547535
[2020-09-26 01:46:12,435 INFO] [********] The match loss is : 0.13978494703769684 -- 0.00844032596796751
[2020-09-26 01:46:12,437 INFO] [********] The match loss is : 0.17741934955120087 -- 0.007907547056674957
[2020-09-26 01:46:12,440 INFO] [********] The match loss is : 0.20430107414722443 -- 0.006893593817949295
[2020-09-26 01:46:12,528 INFO] [********] The match loss is : 0.24736842513084412 -- 0.007901162840425968
[2020-09-26 01:46:12,529 INFO] [********] The match loss is : 0.12631580233573914 -- 0.008815106935799122
[2020-09-26 01:46:12,531 INFO] [********] The match loss is : 0.11052632331848145 -- 0.008890732191503048
[2020-09-26 01:46:12,533 INFO] [********] The match loss is : 0.12631580233573914 -- 0.008967407047748566
[2020-09-26 01:46:12,537 INFO] [********] The match loss is : 0.16842105984687805 -- 0.00847309548407793
[2020-09-26 01:46:12,539 INFO] [********] The match loss is : 0.1894736886024475 -- 0.008214732632040977
[2020-09-26 01:46:12,542 INFO] [********] The match loss is : 0.19473685324192047 -- 0.00826349575072527
[2020-09-26 01:46:12,544 INFO] [********] The match loss is : 0.11578948050737381 -- 0.009011127054691315
[2020-09-26 01:46:12,546 INFO] [********] The match loss is : 0.22631579637527466 -- 0.007910973392426968
[2020-09-26 01:46:12,549 INFO] [********] The match loss is : 0.10526315867900848 -- 0.008550788275897503
[2020-09-26 01:46:12,551 INFO] [********] The match loss is : 0.15263158082962036 -- 0.008467456325888634
[2020-09-26 01:46:12,553 INFO] [********] The match loss is : 0.14210526645183563 -- 0.008502937853336334
[2020-09-26 01:46:12,555 INFO] [********] The match loss is : 0.15263158082962036 -- 0.008114379830658436
[2020-09-26 01:46:12,559 INFO] [********] The match loss is : 0.12105263769626617 -- 0.008429421111941338
[2020-09-26 01:46:12,561 INFO] [********] The match loss is : 0.1315789520740509 -- 0.008157728239893913
[2020-09-26 01:46:12,732 INFO] [********] The match loss is : 0.21681416034698486 -- 0.008676898665726185
[2020-09-26 01:46:12,734 INFO] [********] The match loss is : 0.14159291982650757 -- 0.009462513960897923
[2020-09-26 01:46:12,735 INFO] [********] The match loss is : 0.11946902424097061 -- 0.009391590021550655
[2020-09-26 01:46:12,737 INFO] [********] The match loss is : 0.1150442510843277 -- 0.00976425502449274
[2020-09-26 01:46:12,739 INFO] [********] The match loss is : 0.10619468986988068 -- 0.009395168162882328
[2020-09-26 01:46:12,741 INFO] [********] The match loss is : 0.1592920422554016 -- 0.008943308144807816
[2020-09-26 01:46:12,743 INFO] [********] The match loss is : 0.16371680796146393 -- 0.009053397923707962
[2020-09-26 01:46:12,745 INFO] [********] The match loss is : 0.17256636917591095 -- 0.008820169605314732
[2020-09-26 01:46:12,747 INFO] [********] The match loss is : 0.14159291982650757 -- 0.008784460835158825
[2020-09-26 01:46:12,748 INFO] [********] The match loss is : 0.17256636917591095 -- 0.008995489217340946
[2020-09-26 01:46:12,750 INFO] [********] The match loss is : 0.12389380484819412 -- 0.008812271989881992
[2020-09-26 01:46:12,752 INFO] [********] The match loss is : 0.16371680796146393 -- 0.008550526574254036
[2020-09-26 01:46:12,754 INFO] [********] The match loss is : 0.14601770043373108 -- 0.00893572811037302
[2020-09-26 01:46:12,756 INFO] [********] The match loss is : 0.14601770043373108 -- 0.008739840239286423
[2020-09-26 01:46:12,758 INFO] [********] The match loss is : 0.190265491604805 -- 0.008586236275732517
[2020-09-26 01:46:12,851 INFO] [********] The match loss is : 0.1796875 -- 0.009848680347204208
[2020-09-26 01:46:12,855 INFO] [********] The match loss is : 0.1171875 -- 0.009779848158359528
[2020-09-26 01:46:12,857 INFO] [********] The match loss is : 0.1015625 -- 0.010111400857567787
[2020-09-26 01:46:12,859 INFO] [********] The match loss is : 0.140625 -- 0.010705600492656231
[2020-09-26 01:46:12,861 INFO] [********] The match loss is : 0.19921875 -- 0.009974694810807705
[2020-09-26 01:46:12,864 INFO] [********] The match loss is : 0.14453125 -- 0.009836841374635696
[2020-09-26 01:46:12,866 INFO] [********] The match loss is : 0.14453125 -- 0.009766057133674622
[2020-09-26 01:46:12,868 INFO] [********] The match loss is : 0.12890625 -- 0.010215705260634422
[2020-09-26 01:46:12,870 INFO] [********] The match loss is : 0.16015625 -- 0.010577511042356491
[2020-09-26 01:46:12,871 INFO] [********] The match loss is : 0.27734375 -- 0.008379941806197166
[2020-09-26 01:46:12,957 INFO] [********] The match loss is : 0.24117647111415863 -- 0.006372284609824419
[2020-09-26 01:46:12,958 INFO] [********] The match loss is : 0.11176470667123795 -- 0.007555217482149601
[2020-09-26 01:46:12,960 INFO] [********] The match loss is : 0.10588235408067703 -- 0.006748435087502003
[2020-09-26 01:46:12,961 INFO] [********] The match loss is : 0.11764705926179886 -- 0.007019507233053446
[2020-09-26 01:46:12,963 INFO] [********] The match loss is : 0.1411764770746231 -- 0.006981980055570602
[2020-09-26 01:46:12,965 INFO] [********] The match loss is : 0.21764706075191498 -- 0.006444116588681936
[2020-09-26 01:46:12,967 INFO] [********] The match loss is : 0.14705882966518402 -- 0.006267791148275137
[2020-09-26 01:46:12,968 INFO] [********] The match loss is : 0.12352941185235977 -- 0.005819074809551239
[2020-09-26 01:46:13,046 INFO] [********] The match loss is : 0.22580644488334656 -- 0.007090484723448753
[2020-09-26 01:46:13,048 INFO] [********] The match loss is : 0.10752688348293304 -- 0.007955756969749928
[2020-09-26 01:46:13,050 INFO] [********] The match loss is : 0.12365591526031494 -- 0.007632280699908733
[2020-09-26 01:46:13,054 INFO] [********] The match loss is : 0.12365591526031494 -- 0.007429004181176424
[2020-09-26 01:46:13,056 INFO] [********] The match loss is : 0.16129031777381897 -- 0.007572464644908905
[2020-09-26 01:46:13,057 INFO] [********] The match loss is : 0.11827956885099411 -- 0.007716827094554901
[2020-09-26 01:46:13,059 INFO] [********] The match loss is : 0.13978494703769684 -- 0.0070760673843324184
[2020-09-26 01:46:13,061 INFO] [********] The match loss is : 0.10752688348293304 -- 0.007734337355941534
[2020-09-26 01:46:13,063 INFO] [********] The match loss is : 0.1505376398563385 -- 0.007064672652631998
[2020-09-26 01:46:13,064 INFO] [********] The match loss is : 0.20430107414722443 -- 0.007176200859248638
[2020-09-26 01:46:13,066 INFO] [********] The match loss is : 0.11827956885099411 -- 0.007190096657723188
[2020-09-26 01:46:13,068 INFO] [********] The match loss is : 0.1344086080789566 -- 0.0071758185513317585
[2020-09-26 01:46:13,070 INFO] [********] The match loss is : 0.17741934955120087 -- 0.007218413054943085
[2020-09-26 01:46:13,071 INFO] [********] The match loss is : 0.10215053707361221 -- 0.007684377953410149
[2020-09-26 01:46:13,075 INFO] [********] The match loss is : 0.1344086080789566 -- 0.006863704416900873
[2020-09-26 01:46:13,077 INFO] [********] The match loss is : 0.1344086080789566 -- 0.006186175160109997
[2020-09-26 01:46:13,159 INFO] [********] The match loss is : 0.2110091596841812 -- 0.0173754021525383
[2020-09-26 01:46:13,161 INFO] [********] The match loss is : 0.19266054034233093 -- 0.016531608998775482
[2020-09-26 01:46:13,165 INFO] [********] The match loss is : 0.12614677846431732 -- 0.017704306170344353
[2020-09-26 01:46:13,167 INFO] [********] The match loss is : 0.1972476989030838 -- 0.01762363687157631
[2020-09-26 01:46:13,250 INFO] [********] The match loss is : 0.2142857164144516 -- 0.005790794268250465
[2020-09-26 01:46:13,253 INFO] [********] The match loss is : 0.13636364042758942 -- 0.006515587214380503
[2020-09-26 01:46:13,256 INFO] [********] The match loss is : 0.11688311398029327 -- 0.006695006974041462
